,total_raw_counts,total_norm_counts,size_factor,n_genes_detected,pct_zeros,median_raw_count,outlier_flag
TCGA-AA-7301,175363,166981.55168332573,1.0501938581369117,445,1.1111111111111112,133.5,0
TCGA-AA-7302,190910,182042.26234515666,1.0487125217002078,446,0.8888888888888888,116.0,0
TCGA-AA-7303,194254,179564.35651449458,1.0818071234773126,446,0.8888888888888888,116.5,0
TCGA-AA-7304,180031,172411.00842305715,1.044196664973069,449,0.2222222222222222,111.5,0
TCGA-AA-7305,188419,182064.48787042493,1.0349025348320402,447,0.6666666666666667,116.0,0
TCGA-AA-7306,176308,165402.5330395952,1.065932889660125,447,0.6666666666666667,126.5,0
TCGA-AA-7307,190243,185748.05837584115,1.0241991311428076,449,0.2222222222222222,114.5,0
TCGA-AA-7308,202156,187641.9617339772,1.0773496404103875,448,0.4444444444444444,117.0,0
TCGA-AA-7309,171025,167156.10003980115,1.0231454308833339,448,0.4444444444444444,123.5,0
TCGA-AA-7310,180964,165349.14829652553,1.0944356343189134,447,0.6666666666666667,118.5,0
TCGA-AA-7311,174271,161102.73994930703,1.0817382749345947,449,0.2222222222222222,118.5,0
TCGA-AA-7312,180742,177427.88470280403,1.0186786609260838,449,0.2222222222222222,120.5,0
TCGA-AA-7313,170663,173963.6530932569,0.9810267660251564,446,0.8888888888888888,116.5,1
TCGA-AA-7314,179732,175769.2506714501,1.0225451796227836,446,0.8888888888888888,123.5,0
TCGA-AA-7315,179491,163468.85307723796,1.0980134540687803,449,0.2222222222222222,125.0,0
TCGA-AA-7316,170581,168877.83083086408,1.0100852146238288,448,0.4444444444444444,119.5,0
TCGA-AA-7317,177647,166542.48532109382,1.0666767681381522,445,1.1111111111111112,113.0,0
TCGA-AA-7318,186651,174067.1982086253,1.0722927807242153,446,0.8888888888888888,124.5,0
TCGA-AA-7319,196481,185632.01063025865,1.0584435267005232,449,0.2222222222222222,114.0,0
TCGA-AA-7320,176305,168208.76510731663,1.0481320630795785,446,0.8888888888888888,123.0,0
TCGA-AA-7321,185735,175290.65336509122,1.0595830207395915,447,0.6666666666666667,129.0,0
TCGA-AA-7322,178603,169317.299547623,1.0548420065592012,449,0.2222222222222222,130.5,0
TCGA-AA-7323,195912,192447.04892085632,1.0180046984278186,447,0.6666666666666667,118.5,0
TCGA-AA-7324,176192,172754.70639839643,1.0198969606864239,447,0.6666666666666667,128.0,0
TCGA-AA-7325,180230,176167.3974425263,1.0230610352224743,446,0.8888888888888888,110.0,0
TCGA-AA-7326,179904,188975.27209642166,0.9519975709213786,446,0.8888888888888888,113.0,1
TCGA-AA-7327,188558,176731.00594748347,1.066920877800192,445,1.1111111111111112,120.5,0
TCGA-AA-7328,196619,190086.75381788882,1.034364552242127,449,0.2222222222222222,126.0,0
TCGA-AA-7329,185344,176744.66810229883,1.0486539819844745,444,1.3333333333333335,121.0,0
TCGA-AA-7330,178759,178164.12970194404,1.0033388892536963,448,0.4444444444444444,122.5,0
TCGA-AA-7331,195367,183766.03913708634,1.063128970496336,449,0.2222222222222222,118.0,0
TCGA-AA-7332,183165,174309.92498306785,1.0508007505470058,446,0.8888888888888888,133.0,0
TCGA-AA-7333,183005,169483.7311302323,1.0797791550823121,446,0.8888888888888888,112.0,0
TCGA-AA-7334,185288,168614.201462554,1.0988872727968229,446,0.8888888888888888,127.0,0
TCGA-AA-7335,164229,155789.68400325894,1.0541712119819469,448,0.4444444444444444,119.0,0
TCGA-AA-7336,190252,172456.5188708245,1.1031882195332081,448,0.4444444444444444,138.0,0
TCGA-AA-7337,177304,176567.40077137944,1.0041717736422608,449,0.2222222222222222,118.0,0
TCGA-AA-7338,183479,173412.61994277907,1.0580487167574222,446,0.8888888888888888,127.5,0
TCGA-AA-7339,186045,175112.7403987358,1.0624298356382933,448,0.4444444444444444,114.5,0
TCGA-AA-7340,173930,161482.15060818638,1.0770849864516392,448,0.4444444444444444,122.5,0
TCGA-AA-7341,190573,183112.8097357308,1.0407409523945146,446,0.8888888888888888,120.5,0
TCGA-AA-7342,191300,182447.08628008247,1.0485231849980166,447,0.6666666666666667,121.5,0
TCGA-AA-7343,196460,184917.28814382368,1.0624209449102384,448,0.4444444444444444,113.0,0
TCGA-AA-7344,182736,182764.80672707618,0.999842383620829,450,0.0,112.5,0
TCGA-AA-7345,197964,185259.0699236809,1.0685792608240612,447,0.6666666666666667,115.5,0
TCGA-AA-7346,171613,174382.79083738595,0.9841166044878316,447,0.6666666666666667,127.5,1
TCGA-AA-7347,192874,182460.59475829464,1.0570720777025855,450,0.0,122.5,0
TCGA-AA-7348,184681,174998.3039938919,1.0553302276943557,446,0.8888888888888888,119.0,0
TCGA-AA-7349,175984,162572.42091984831,1.0824960285654104,447,0.6666666666666667,119.0,0
TCGA-AA-7350,195081,177774.47995629278,1.0973509811304871,446,0.8888888888888888,118.0,0
TCGA-AA-7351,170540,162398.0641861752,1.0501356703642155,450,0.0,126.0,0
TCGA-AA-7352,176273,171923.7435477418,1.0252975904462576,449,0.2222222222222222,119.5,0
TCGA-AA-7353,187609,173270.3095738252,1.0827533029833107,448,0.4444444444444444,126.5,0
TCGA-AA-7354,180412,180366.38259569474,1.0002529152253805,447,0.6666666666666667,125.0,0
TCGA-AA-7355,188899,172019.24925949745,1.0981271038745137,449,0.2222222222222222,125.0,0
TCGA-AA-7356,181867,171132.86522831925,1.0627239820788348,448,0.4444444444444444,121.0,0
TCGA-AA-7357,182749,178667.17498843768,1.0228459705137583,447,0.6666666666666667,119.5,0
TCGA-AA-7358,173865,167116.47473230853,1.0403821662615935,448,0.4444444444444444,115.5,0
TCGA-AA-7359,177006,176715.76201463665,1.0016424001008994,444,1.3333333333333335,120.5,0
TCGA-AA-7360,174374,174545.41736103003,0.9990179211598809,445,1.1111111111111112,113.0,0
TCGA-AA-7361,189897,173269.11511814717,1.0959656593762528,443,1.5555555555555556,130.5,0
TCGA-AA-7362,187833,181922.0342969704,1.0324917524469879,447,0.6666666666666667,124.5,0
TCGA-AA-7363,181586,178816.92938910198,1.0154855058766419,447,0.6666666666666667,128.0,0
TCGA-AA-7364,193072,183530.51135445928,1.0519885689585036,446,0.8888888888888888,133.0,0
TCGA-AA-7365,175704,167601.3515116289,1.0483447681972238,449,0.2222222222222222,120.5,0
TCGA-AA-7366,192619,180236.87069265143,1.0686992026646047,447,0.6666666666666667,118.0,0
TCGA-AA-7367,176529,174660.16477347267,1.0106998366167301,445,1.1111111111111112,118.0,0
TCGA-AA-7368,181763,175068.73758515506,1.0382379087619158,448,0.4444444444444444,116.0,0
TCGA-AA-7369,179743,175359.76256405143,1.0249956852806958,447,0.6666666666666667,116.0,0
TCGA-AA-7370,162815,160019.12486203498,1.0174721311616695,446,0.8888888888888888,114.5,0
TCGA-AA-7371,202692,200580.19589679316,1.0105284776184658,449,0.2222222222222222,117.5,0
TCGA-AA-7372,183075,172756.71007557758,1.0597272888555724,447,0.6666666666666667,127.5,0
TCGA-AA-7373,177864,170271.34898115892,1.0445914774521534,448,0.4444444444444444,112.5,0
TCGA-AA-7374,175597,165168.4206815883,1.063139062996285,445,1.1111111111111112,123.0,0
TCGA-AA-7375,195299,193732.56030651683,1.0080855778244235,447,0.6666666666666667,121.0,0
TCGA-AA-7376,179153,165722.34146224422,1.0810431376919425,444,1.3333333333333335,126.0,0
TCGA-AA-7377,176783,170108.68234749825,1.0392356084380658,446,0.8888888888888888,119.0,0
TCGA-AA-7378,176942,172434.86555108603,1.0261381851895763,448,0.4444444444444444,120.0,0
TCGA-AA-7379,174263,169199.78850286338,1.0299244552368394,447,0.6666666666666667,113.5,0
TCGA-AA-7380,189804,176536.75188230752,1.0751528957921317,447,0.6666666666666667,117.0,0
TCGA-AA-7381,186321,167448.1484445464,1.1127086308852423,447,0.6666666666666667,124.0,0
TCGA-AA-7382,184957,177007.2221449733,1.0449121666262613,445,1.1111111111111112,109.0,0
TCGA-AA-7383,208006,194302.73482448436,1.0705253335105855,449,0.2222222222222222,123.0,0
TCGA-AA-7384,199646,187369.0944926682,1.065522574790541,447,0.6666666666666667,126.5,0
TCGA-AA-7385,174227,155930.62636253293,1.117336626320789,448,0.4444444444444444,123.0,1
TCGA-AA-7386,180468,171776.62330177805,1.05059697024637,449,0.2222222222222222,111.5,0
TCGA-AA-7387,184327,168561.76281920847,1.0935279562643194,450,0.0,129.0,0
TCGA-AA-7388,181449,169133.53422007614,1.072815044259047,448,0.4444444444444444,121.0,0
TCGA-AA-7389,188089,180004.60326468252,1.0449121666262613,447,0.6666666666666667,119.5,0
TCGA-AA-7390,192862,192019.8352660326,1.0043858215626558,443,1.5555555555555556,118.0,0
TCGA-AA-7391,167778,168458.48263994788,0.99596053205939,448,0.4444444444444444,113.5,0
TCGA-AA-7392,183531,178238.9082435611,1.0296910018614303,446,0.8888888888888888,126.5,0
TCGA-AA-7393,170355,158140.9070652768,1.0772355057359164,450,0.0,115.5,0
TCGA-AA-7394,175942,164168.7149251407,1.071714547319371,448,0.4444444444444444,121.0,0
TCGA-AA-7395,205080,197805.8205521179,1.0367743447972275,445,1.1111111111111112,119.0,0
TCGA-AA-7396,162277,161103.0623947942,1.0072868733080258,447,0.6666666666666667,125.0,0
TCGA-AA-7397,202593,202301.2764299804,1.00144202535529,446,0.8888888888888888,128.5,0
TCGA-AA-7398,182412,182083.18264827854,1.0018058633803466,447,0.6666666666666667,113.0,0
TCGA-AA-7399,185639,174648.48511558108,1.0629293456347215,447,0.6666666666666667,128.0,0
TCGA-AA-7400,180232,178211.22671765342,1.0113392030320747,447,0.6666666666666667,120.0,0
TCGA-AA-7401,187071,168402.41276040082,1.1108570057494391,449,0.2222222222222222,124.0,0
TCGA-AA-7402,204993,185690.56666095185,1.1039494557324068,447,0.6666666666666667,119.5,0
TCGA-AA-7403,203109,181737.62556585157,1.1175946608062437,448,0.4444444444444444,125.0,1
TCGA-AA-7404,177553,173883.98571602724,1.0211003576255993,446,0.8888888888888888,123.0,0
TCGA-AA-7405,185468,174620.78180001955,1.062118712836843,447,0.6666666666666667,117.0,0
TCGA-AA-7406,187672,182579.42764842496,1.0278923667204243,449,0.2222222222222222,122.0,0
TCGA-AA-7407,173957,169158.14174817718,1.0283690646056327,448,0.4444444444444444,110.5,0
TCGA-AA-7408,184030,167302.4549745269,1.0999838587426587,446,0.8888888888888888,135.5,0
TCGA-AA-7409,182099,173784.01168511744,1.0478466818337042,448,0.4444444444444444,121.5,0
TCGA-AA-7410,189190,179759.96863250487,1.05245901765133,447,0.6666666666666667,116.0,0
TCGA-AA-7411,207950,188907.97911919048,1.1008005112838302,449,0.2222222222222222,122.0,0
TCGA-AA-7412,172971,164723.77199544042,1.0500670176784677,445,1.1111111111111112,114.5,0
TCGA-AA-7413,189046,179717.22032262696,1.051908101297283,443,1.5555555555555556,116.0,0
TCGA-AA-7414,173498,172175.9051319399,1.0076787449849443,450,0.0,110.5,0
TCGA-AA-7415,178656,174331.99393710803,1.0248032846136774,447,0.6666666666666667,116.0,0
TCGA-AA-7416,203216,182893.76152986824,1.1111149899271602,448,0.4444444444444444,124.5,0
TCGA-AA-7417,179508,166517.5389134221,1.0780125695548028,449,0.2222222222222222,128.5,0
TCGA-AA-7418,175476,162688.6818976019,1.0785999244277273,446,0.8888888888888888,128.0,0
TCGA-AA-7419,198252,192466.39281271538,1.0300603502914634,446,0.8888888888888888,115.0,0
TCGA-AA-7420,176604,164171.72133560808,1.0757272845971886,446,0.8888888888888888,118.5,0
TCGA-AA-7421,186845,177007.876717906,1.05557449456202,449,0.2222222222222222,106.0,0
TCGA-AA-7422,179479,178260.85656123434,1.0068334880818168,448,0.4444444444444444,115.5,0
TCGA-AA-7423,195117,192380.20952165514,1.0142259460323375,446,0.8888888888888888,116.0,0
TCGA-AA-7424,178058,168082.28627013235,1.0593501787204112,449,0.2222222222222222,119.0,0
TCGA-AA-7425,192507,190056.10157387436,1.0128956576812294,446,0.8888888888888888,122.0,0
TCGA-AA-7426,194849,183018.76186177426,1.0646394829572752,450,0.0,129.0,0
TCGA-AA-7427,176632,169012.30492048568,1.045083670583033,446,0.8888888888888888,123.0,0
TCGA-AA-7428,195977,181344.97638999537,1.0806861259753753,446,0.8888888888888888,132.0,0
TCGA-AA-7429,172909,165462.66822439755,1.0450030925737512,449,0.2222222222222222,120.0,0
TCGA-AA-7430,183152,168831.61704350036,1.0848205046381207,448,0.4444444444444444,128.5,0
TCGA-AA-7431,182775,172119.728029477,1.0619061631836775,449,0.2222222222222222,119.0,0
TCGA-AA-7432,184137,176772.23292937223,1.0416624655840054,446,0.8888888888888888,111.0,0
TCGA-AA-7433,175485,169675.52264069734,1.0342387473979069,446,0.8888888888888888,125.0,0
TCGA-AA-7434,205265,194599.56460866836,1.0548070876354703,445,1.1111111111111112,124.5,0
TCGA-AA-7435,175893,170741.0556216592,1.0301740220568676,449,0.2222222222222222,116.5,0
TCGA-AA-7436,186542,180463.66369608798,1.0336817738231687,448,0.4444444444444444,118.0,0
TCGA-AA-7437,179706,175361.66008190208,1.0247736016873294,447,0.6666666666666667,123.0,0
TCGA-AA-7438,210092,196487.57682446158,1.0692380831165338,448,0.4444444444444444,124.5,0
TCGA-AA-7439,193441,181078.3011431994,1.0682726686673738,445,1.1111111111111112,125.5,0
TCGA-AA-7440,178795,166931.65740016566,1.071067062920221,446,0.8888888888888888,121.5,0
TCGA-AA-7441,182410,167208.10200940722,1.0909160370096032,446,0.8888888888888888,128.5,0
TCGA-AA-7442,178978,180739.39641193344,0.9902544965464035,448,0.4444444444444444,114.0,0
TCGA-AA-7443,187012,177126.4729240981,1.05581055678864,450,0.0,122.0,0
TCGA-AA-7444,182485,173248.7294595015,1.0533121978401438,448,0.4444444444444444,126.5,0
TCGA-AA-7445,179929,168954.21021976363,1.0649571843516723,447,0.6666666666666667,132.5,0
TCGA-AA-7446,199547,195008.11582666312,1.0232753603822897,449,0.2222222222222222,118.5,0
TCGA-AA-7447,169132,159097.21912205545,1.063073263840307,446,0.8888888888888888,119.5,0
TCGA-AA-7448,177903,168753.78121841932,1.0542163779414149,450,0.0,122.0,0
TCGA-AA-7449,179102,171878.21912536453,1.0420284833726756,449,0.2222222222222222,134.5,0
TCGA-AA-7450,190142,184733.979254558,1.0292746400378778,448,0.4444444444444444,115.0,0
TCGA-AA-7451,186700,181220.74527280754,1.0302352510411765,448,0.4444444444444444,120.5,0
TCGA-AA-7452,183233,174325.78771358135,1.0510952074460334,445,1.1111111111111112,118.0,0
TCGA-AA-7453,187249,172490.9976626091,1.0855581017987814,447,0.6666666666666667,133.0,0
TCGA-AA-7454,183175,175057.77734478057,1.04636882050223,450,0.0,122.5,0
TCGA-AA-7455,188329,178830.31569240784,1.0531156267929993,444,1.3333333333333335,117.5,0
TCGA-AA-7456,184860,174503.85981187515,1.059346195547132,448,0.4444444444444444,110.0,0
TCGA-AA-7457,185147,176259.2448216984,1.0504243348330031,447,0.6666666666666667,120.0,0
TCGA-AA-7458,198626,188496.35700979445,1.053739197674145,448,0.4444444444444444,120.0,0
TCGA-AA-7459,184230,179977.8776985835,1.023625805325573,450,0.0,117.0,0
TCGA-AA-7460,183685,164445.59232239518,1.1169955813706822,447,0.6666666666666667,125.5,1
TCGA-AA-7461,188877,171788.70415146166,1.0994727559820932,447,0.6666666666666667,126.0,0
TCGA-AA-7462,187818,187502.9135600858,1.0016804349006194,449,0.2222222222222222,117.5,0
TCGA-AA-7463,174212,167066.54607651077,1.0427701062319015,446,0.8888888888888888,127.0,0
TCGA-AA-7464,197301,187939.3307694499,1.0498121877534738,447,0.6666666666666667,121.5,0
TCGA-AA-7465,188635,175962.28576852765,1.0720194908592109,443,1.5555555555555556,123.0,0
TCGA-AA-7466,190487,180100.59959122792,1.0576699935055518,447,0.6666666666666667,116.5,0
TCGA-AA-7467,183957,166677.57890885376,1.1036697389310854,448,0.4444444444444444,127.0,0
TCGA-AA-7468,193158,183241.0327571018,1.0541197956248358,448,0.4444444444444444,124.0,0
TCGA-AA-7469,188257,182817.73749489323,1.0297523784050697,449,0.2222222222222222,122.0,0
TCGA-AA-7470,191733,181383.4646024574,1.0570588692868226,445,1.1111111111111112,123.0,0
TCGA-AA-7471,183527,180124.65513079095,1.0188888348834786,448,0.4444444444444444,118.0,0
TCGA-AA-7472,192154,189985.72865529853,1.0114128116887953,448,0.4444444444444444,120.5,0
TCGA-AA-7473,178937,177641.572863136,1.0072923647093692,446,0.8888888888888888,114.5,0
TCGA-AA-7474,167384,167163.25501845963,1.0013205353145103,449,0.2222222222222222,121.5,0
TCGA-AA-7475,188603,174159.60652836988,1.0829319367420442,446,0.8888888888888888,130.0,0
TCGA-AA-7476,197793,183343.9856520516,1.0788082264960117,448,0.4444444444444444,132.0,0
TCGA-AA-7477,191242,189173.08386225367,1.0109366306004337,445,1.1111111111111112,125.0,0
TCGA-AA-7478,179989,171714.27279923816,1.0481889307503072,444,1.3333333333333335,116.5,0
TCGA-AA-7479,201506,190077.90956894594,1.0601231908377486,445,1.1111111111111112,120.0,0
TCGA-AA-7480,182398,170692.59491394833,1.068575939641393,447,0.6666666666666667,112.5,0
TCGA-AA-7481,181945,180231.05879001017,1.0095096884049644,449,0.2222222222222222,118.5,0
TCGA-AA-7482,195162,181742.190040541,1.0738398164810572,449,0.2222222222222222,118.0,0
TCGA-AA-7483,171546,163117.09551679395,1.0516739490517608,446,0.8888888888888888,133.5,0
TCGA-AA-7484,181711,176168.1503006763,1.0314634040821988,448,0.4444444444444444,122.0,0
TCGA-AA-7485,187885,181048.78108142957,1.0377589889185486,444,1.3333333333333335,120.5,0
TCGA-AA-7486,175885,167703.15416023764,1.048787668191051,447,0.6666666666666667,117.5,0
TCGA-AA-7487,182235,164562.1419014926,1.1073932187215114,447,0.6666666666666667,128.5,0
TCGA-AA-7488,177876,169460.42316361493,1.0496610162967657,448,0.4444444444444444,121.0,0
TCGA-AA-7489,185831,174599.56480565766,1.0643268223883822,449,0.2222222222222222,133.5,0
TCGA-AA-7490,193223,189427.70895117204,1.0200355643313315,447,0.6666666666666667,114.5,0
TCGA-AA-7491,189994,179193.21789284408,1.0602745027639087,449,0.2222222222222222,113.5,0
TCGA-AA-7492,184572,184434.49604432832,1.0007455435865893,448,0.4444444444444444,114.0,0
TCGA-AA-7493,176154,159928.5085101641,1.1014546539637409,448,0.4444444444444444,128.5,0
TCGA-AA-7494,195937,192125.38061732423,1.0198392287912639,448,0.4444444444444444,117.0,0
TCGA-AA-7495,181743,173021.13298222964,1.0504092584959903,448,0.4444444444444444,113.0,0
TCGA-AA-7496,183812,170405.00222432637,1.0786772547793184,449,0.2222222222222222,132.0,0
TCGA-AA-7497,168372,155919.92483249874,1.0798619880100522,449,0.2222222222222222,129.0,0
TCGA-AA-7498,189973,189820.44591727125,1.000803675715709,448,0.4444444444444444,114.0,0
TCGA-AA-7499,187888,187894.50973457933,0.9999653543119034,446,0.8888888888888888,114.5,0
TCGA-AA-7500,173467,165615.3006787022,1.0474092628466154,448,0.4444444444444444,116.5,0
TCGA-AA-7501,183945,175954.2684613067,1.045413683956468,447,0.6666666666666667,114.0,0
TCGA-AA-7502,194594,178017.0315840656,1.0931201260262908,448,0.4444444444444444,128.5,0
TCGA-AA-7503,181366,170004.14186856212,1.0668328312860886,445,1.1111111111111112,126.5,0
TCGA-AA-7504,183320,168701.68882730827,1.0866518365898268,448,0.4444444444444444,123.0,0
TCGA-AA-7505,192724,180541.34543210018,1.0674784744665682,447,0.6666666666666667,111.0,0
TCGA-AA-7506,161739,149860.23670424154,1.0792656114590418,445,1.1111111111111112,122.0,0
TCGA-AA-7507,196386,182623.2251155365,1.0753615805205305,447,0.6666666666666667,121.0,0
TCGA-AA-7508,171929,166962.45919586602,1.0297464521548982,448,0.4444444444444444,116.5,0
TCGA-AA-7509,179629,169851.0105530909,1.0575680381003842,447,0.6666666666666667,119.0,0
TCGA-AA-7510,198126,194805.07233166497,1.0170474394151348,448,0.4444444444444444,122.5,0
TCGA-AA-7511,181200,163730.49955705524,1.1066966783232537,448,0.4444444444444444,126.0,0
TCGA-AA-7512,195667,188604.04010248382,1.0374486140046537,446,0.8888888888888888,120.0,0
TCGA-AA-7513,184250,176829.05254571524,1.041966788530783,444,1.3333333333333335,115.5,0
TCGA-AA-7514,186052,180771.1915270178,1.0292126661796825,444,1.3333333333333335,127.0,0
TCGA-AA-7515,198095,185870.95238936704,1.0657663150346683,448,0.4444444444444444,105.0,0
TCGA-AA-7516,207006,198049.34356671604,1.0452243681901767,446,0.8888888888888888,117.5,0
TCGA-AA-7517,183290,180067.90526232688,1.0178937758673825,448,0.4444444444444444,126.5,0
TCGA-AA-7518,197274,186856.3440905205,1.0557522194934563,446,0.8888888888888888,128.0,0
TCGA-AA-7519,175591,170718.15054901358,1.0285432418012719,445,1.1111111111111112,117.0,0
TCGA-AA-7520,183320,176660.6009997715,1.03769600557533,446,0.8888888888888888,118.5,0
