gene_id,gene_name
ENSG00000269994.3,AL513318.1
ENSG00000269997.1,AC068790.3
ENSG00000270000.1,AC005479.2
ENSG00000270001.1,AL121894.2
ENSG00000270002.1,AC022028.2
ENSG00000270006.2,AC010531.6
ENSG00000270011.7,ZNF559-ZNF177
ENSG00000270012.1,AC232271.1
ENSG00000270016.1,AC026150.3
ENSG00000270019.1,AC110769.2
ENSG00000270020.1,AC009108.3
ENSG00000270021.1,AC026691.1
ENSG00000270022.3,Z93241.1
ENSG00000270025.2,BMS1P7
ENSG00000270030.1,AC136475.7
ENSG00000270031.1,AL020997.3
ENSG00000270035.1,AL359881.2
ENSG00000270036.1,AC027243.2
ENSG00000270038.1,AL133467.4
ENSG00000270039.1,AC025165.5
ENSG00000270048.1,AC068790.4
ENSG00000270049.3,AC009061.2
ENSG00000270050.1,AL035427.1
ENSG00000270052.1,BX546450.2
ENSG00000270055.1,AC127502.2
ENSG00000270059.1,AC121493.1
ENSG00000270060.1,AC090589.3
ENSG00000270061.1,AC068790.5
ENSG00000270062.1,AL606834.2
ENSG00000270068.1,AC125494.3
ENSG00000270069.1,MIR222HG
ENSG00000270071.3,AP001172.1
ENSG00000270072.1,AC090559.2
ENSG00000270074.1,AC087203.3
ENSG00000270076.1,AF131215.7
ENSG00000270077.1,AP003117.1
ENSG00000270083.1,AL021878.4
ENSG00000270084.2,GAS5-AS1
ENSG00000270087.5,AC010997.3
ENSG00000270090.5,AL590235.1
ENSG00000270091.1,AC015726.1
ENSG00000270095.1,AC068790.6
ENSG00000270098.1,LDHAL6EP
ENSG00000270104.1,AL670729.2
ENSG00000270105.1,AC136475.8
ENSG00000270106.6,TSNAX-DISC1
ENSG00000270108.1,AL049840.6
ENSG00000270110.2,AL353593.2
ENSG00000270111.3,CELF2-DT
ENSG00000270112.4,AC090241.2
ENSG00000270115.1,AL513327.2
ENSG00000270116.1,AP001429.1
ENSG00000270120.1,AC007728.3
ENSG00000270124.1,AC092127.2
ENSG00000270127.2,AC027020.2
ENSG00000270130.1,AC068790.7
ENSG00000270133.1,AC025766.1
ENSG00000270137.1,AF230666.2
ENSG00000270140.1,AC005520.3
ENSG00000270141.3,TERC
ENSG00000270147.1,AC068620.2
ENSG00000270149.5,AL591806.2
ENSG00000270154.1,AC130352.1
ENSG00000270157.1,AC004918.3
ENSG00000270159.1,AC018695.3
ENSG00000270164.1,LINC01480
ENSG00000270165.1,AC010530.1
ENSG00000270166.1,AL390838.2
ENSG00000270170.2,NCBP2AS2
ENSG00000270171.1,AL359881.3
ENSG00000270174.1,AL022097.1
ENSG00000270175.1,AC023509.3
ENSG00000270177.1,AC104109.2
ENSG00000270178.1,AC007687.1
ENSG00000270179.1,AP002840.2
ENSG00000270182.1,AC004080.4
ENSG00000270184.1,AC018695.4
ENSG00000270187.1,IGKV1OR2-11
ENSG00000270188.1,MTRNR2L11
ENSG00000270190.1,AC068491.2
ENSG00000270194.1,AC097359.2
ENSG00000270195.2,AC016773.1
ENSG00000270196.1,GTF3C6P3
ENSG00000270204.1,AC020549.3
ENSG00000270207.2,AC077690.1
ENSG00000270210.1,AC104695.2
ENSG00000270212.1,AC008738.6
ENSG00000270218.1,AC013553.2
ENSG00000270225.1,MTCO2P22
ENSG00000270228.1,AC079880.1
ENSG00000270230.1,MTND6P22
ENSG00000270231.4,NBPF8
ENSG00000270232.1,MTCYBP22
ENSG00000270236.1,AL162730.1
ENSG00000270240.2,AC015849.1
ENSG00000270244.1,AC104687.2
ENSG00000270248.1,AC011468.4
ENSG00000270252.1,IGKV3OR2-5
ENSG00000270255.1,AC009884.2
ENSG00000270257.1,AC096720.1
ENSG00000270258.1,DUXAP4
ENSG00000270259.2,BX255925.2
ENSG00000270264.1,NDUFB8P2
ENSG00000270265.1,AC104819.3
ENSG00000270269.1,IMMP1LP1
ENSG00000270270.1,BNIP3P10
ENSG00000270276.2,H4C15
ENSG00000270277.1,AC009948.1
ENSG00000270281.1,AC020910.3
ENSG00000270282.1,AL096855.2
ENSG00000270285.1,AC124916.2
ENSG00000270292.1,AC079880.2
ENSG00000270294.1,XIAPP1
ENSG00000270296.1,STX8P1
ENSG00000270299.1,AL121758.1
ENSG00000270300.2,PHACTR2P1
ENSG00000270302.1,AC080078.1
ENSG00000270304.1,AC087283.1
ENSG00000270307.1,MTATP6P2
ENSG00000270314.1,AC007161.2
ENSG00000270318.1,IGHV3OR16-11
ENSG00000270321.2,AC007953.2
ENSG00000270325.1,BNIP3P9
ENSG00000270326.1,SMIM15P2
ENSG00000270330.1,AL009183.1
ENSG00000270332.2,SMC2-AS1
ENSG00000270335.1,AC093159.2
ENSG00000270339.3,PPIAL4H
ENSG00000270343.1,UNGP3
ENSG00000270344.3,POC1B-AS1
ENSG00000270350.1,MTND4LP5
ENSG00000270354.1,AC012368.3
ENSG00000270356.1,IGHV1OR15-4
ENSG00000270361.1,AL451085.1
ENSG00000270362.1,HMGN3-AS1
ENSG00000270372.1,AL162413.1
ENSG00000270377.1,AC097639.2
ENSG00000270378.1,AC020891.4
ENSG00000270379.6,HEATR9
ENSG00000270381.1,AL138963.2
ENSG00000270385.1,AC133539.1
ENSG00000270387.1,AC115621.1
ENSG00000270388.1,MTCO3P22
ENSG00000270392.2,PFN1P2
ENSG00000270394.4,MTRNR2L13
ENSG00000270402.1,AC011458.1
ENSG00000270403.1,AP001554.1
ENSG00000270409.1,AC090950.1
ENSG00000270411.1,AL354984.3
ENSG00000270412.1,AL136084.2
ENSG00000270413.1,AL355812.1
ENSG00000270419.1,CAHM
ENSG00000270421.1,AC022022.2
ENSG00000270424.1,AC145285.5
ENSG00000270426.1,AC099343.2
ENSG00000270427.1,NRBF2P5
ENSG00000270429.1,KNOP1P2
ENSG00000270431.1,PHF5FP
ENSG00000270432.1,OR7E108P
ENSG00000270433.1,H3P37
ENSG00000270441.1,LAMB2P1
ENSG00000270442.1,AC008725.1
ENSG00000270445.1,COPS5P2
ENSG00000270450.1,IGKV2OR2-7
ENSG00000270457.1,AC093424.1
ENSG00000270460.1,AC106900.1
ENSG00000270462.1,AC005034.2
ENSG00000270467.1,IGHV3OR16-12
ENSG00000270469.1,AC006557.5
ENSG00000270470.1,AC064872.1
ENSG00000270472.2,IGHV3OR16-9
ENSG00000270474.2,IGHV3-29
ENSG00000270479.1,BNIP3P37
ENSG00000270480.1,AC073413.1
ENSG00000270482.1,AC026367.1
ENSG00000270487.1,AL355297.1
ENSG00000270488.1,AC079587.1
ENSG00000270490.1,AC110048.1
ENSG00000270492.1,AC137695.1
ENSG00000270497.1,BX322635.1
ENSG00000270499.1,MKI67P1
ENSG00000270503.1,YTHDF2P1
ENSG00000270504.1,AL391422.4
ENSG00000270505.1,IGHV1OR15-1
ENSG00000270512.1,AC005377.1
ENSG00000270513.1,AC113368.1
ENSG00000270521.1,AL450336.1
ENSG00000270522.1,AL162713.1
ENSG00000270528.1,FAM133EP
ENSG00000270531.1,AC022001.1
ENSG00000270532.1,PEBP1P2
ENSG00000270533.2,CR382285.1
ENSG00000270540.1,AC093915.1
ENSG00000270542.1,AL356218.1
ENSG00000270547.6,LINC01235
ENSG00000270549.1,AL451044.1
ENSG00000270550.1,IGHV3-30
ENSG00000270553.1,AC011921.3
ENSG00000270554.1,AC069431.2
ENSG00000270555.1,AC211469.1
ENSG00000270557.1,AC013731.1
ENSG00000270558.1,AC025449.1
ENSG00000270562.1,AC097634.1
ENSG00000270571.2,AC007681.1
ENSG00000270574.1,AC010680.2
ENSG00000270575.1,AL160281.1
ENSG00000270576.1,AC005520.4
ENSG00000270577.1,AC006023.1
ENSG00000270578.1,AP000787.2
ENSG00000270580.5,PKD1P6-NPIPP1
ENSG00000270584.1,AC093813.1
ENSG00000270585.1,SNX2P1
ENSG00000270587.1,AC046185.2
ENSG00000270589.1,AL158163.1
ENSG00000270591.1,AL049840.7
ENSG00000270598.1,AL512343.1
ENSG00000270604.5,HCG17
ENSG00000270605.1,AL353622.1
ENSG00000270606.1,PPIAP52
ENSG00000270607.1,AC009549.1
ENSG00000270610.1,AL160191.2
ENSG00000270614.1,AC011451.2
ENSG00000270619.1,AL391358.1
ENSG00000270620.1,AL034555.1
ENSG00000270624.1,AC008555.3
ENSG00000270629.6,NBPF14
ENSG00000270632.1,AL356575.1
ENSG00000270638.1,AL023806.1
ENSG00000270640.1,AC104695.3
ENSG00000270641.1,TSIX
ENSG00000270647.6,TAF15
ENSG00000270652.1,DPRXP5
ENSG00000270655.1,AL031320.1
ENSG00000270659.1,AC079610.1
ENSG00000270661.1,Z99289.2
ENSG00000270665.1,HNRNPA1P67
ENSG00000270666.1,AL021918.1
ENSG00000270672.1,MTRNR2L6
ENSG00000270673.1,YTHDF3-AS1
ENSG00000270679.1,AC138473.1
ENSG00000270681.1,AC095055.1
ENSG00000270682.1,AP003357.1
ENSG00000270685.1,IGHV1OR15-6
ENSG00000270689.1,BUD13P1
ENSG00000270690.1,AC105129.3
ENSG00000270697.1,AC106791.2
ENSG00000270702.1,AC073657.2
ENSG00000270705.1,AL161669.2
ENSG00000270706.1,PRMT1P1
ENSG00000270708.1,KF455155.1
ENSG00000270710.1,FO393422.1
ENSG00000270711.1,AL162431.3
ENSG00000270712.1,AL591222.2
ENSG00000270714.1,MICOS10P2
ENSG00000270716.1,BNIP3P15
ENSG00000270720.1,AC104785.1
ENSG00000270722.1,RNVU1-31
ENSG00000270723.1,RPL23AP92
ENSG00000270727.1,AL590032.1
ENSG00000270728.1,AL035413.1
ENSG00000270733.1,AL355877.1
ENSG00000270739.1,AC090953.1
ENSG00000270747.1,S100A11P9
ENSG00000270748.1,IGKV2OR2-1
ENSG00000270751.1,FBXW7-AS1
ENSG00000270755.1,AL136141.1
ENSG00000270760.1,AD001527.1
ENSG00000270761.1,AL355353.1
ENSG00000270764.1,AC005070.1
ENSG00000270765.6,GAS2L2
ENSG00000270767.1,AL356157.2
ENSG00000270772.1,PDHA1P1
ENSG00000270773.1,AC137695.2
ENSG00000270775.1,AP000436.1
ENSG00000270776.1,AC012443.1
ENSG00000270777.1,AL158042.1
ENSG00000270778.1,BUB1P1
ENSG00000270780.1,AL591742.1
ENSG00000270781.1,AC091133.6
ENSG00000270788.1,PDLIM1P1
ENSG00000270792.6,AL050403.2
ENSG00000270797.1,AC004987.3
ENSG00000270798.1,AC018737.1
ENSG00000270799.1,AC013467.1
ENSG00000270802.2,AC005776.1
ENSG00000270804.1,AC010326.4
ENSG00000270806.2,C17orf50
ENSG00000270808.1,AC022400.3
ENSG00000270809.1,CHCHD2P11
ENSG00000270813.2,NANOGNBP3
ENSG00000270814.1,DMAC1P1
ENSG00000270816.6,LINC00221
ENSG00000270820.6,AC016727.1
ENSG00000270822.1,AC092032.1
ENSG00000270823.1,AC007938.2
ENSG00000270832.1,AC092120.2
ENSG00000270839.1,AC091393.1
ENSG00000270842.1,AC073413.2
ENSG00000270846.1,MYG1P1
ENSG00000270849.1,CHCHD2P3
ENSG00000270857.1,AC007621.3
ENSG00000270858.1,VDAC1P5
ENSG00000270861.1,AP002906.1
ENSG00000270863.1,DDX55P1
ENSG00000270864.1,IGHV3OR16-6
ENSG00000270865.1,RPL12P48
ENSG00000270870.1,AC004805.2
ENSG00000270871.1,AC015849.3
ENSG00000270872.2,SRGAP2D
ENSG00000270874.1,RPAP2P1
ENSG00000270876.1,ZNF30-AS1
ENSG00000270878.1,GCATP1
ENSG00000270880.1,AC128687.1
ENSG00000270882.2,H4C14
ENSG00000270883.1,AC080078.2
ENSG00000270885.2,RASL10B
ENSG00000270889.1,PPP1R14BP4
ENSG00000270890.1,AL049844.2
ENSG00000270893.1,AC008277.2
ENSG00000270894.1,AC015849.4
ENSG00000270896.1,AL645939.3
ENSG00000270903.1,HNRNPA3P9
ENSG00000270906.1,MTND4P35
ENSG00000270911.1,AC114878.2
ENSG00000270915.1,H3P8
ENSG00000270916.1,RPL12P50
ENSG00000270917.1,AL161911.1
ENSG00000270919.1,AC108451.2
ENSG00000270921.1,CICP23
ENSG00000270923.1,TAS2R6P
ENSG00000270926.1,AC008013.3
ENSG00000270929.1,SRD5A3P1
ENSG00000270930.1,GRAMD4P8
ENSG00000270933.1,AC010719.1
ENSG00000270935.1,AL021808.1
ENSG00000270937.1,AL033381.2
ENSG00000270938.1,RAP2CP1
ENSG00000270941.1,AC006254.2
ENSG00000270945.1,HSPE1P7
ENSG00000270948.1,MTDHP1
ENSG00000270951.1,AL121917.2
ENSG00000270953.1,AC007938.3
ENSG00000270954.1,RPSAP75
ENSG00000270956.1,AC009948.2
ENSG00000270959.1,LPP-AS2
ENSG00000270964.1,AC016355.1
ENSG00000270966.1,AC087763.1
ENSG00000270972.1,AC136475.9
ENSG00000270975.1,MAGOH3P
ENSG00000270977.2,AC015849.5
ENSG00000270978.1,AC091982.2
ENSG00000270980.1,AC060764.1
ENSG00000270981.1,AC092944.2
ENSG00000270983.1,AL589674.1
ENSG00000270986.1,HMGB1P51
ENSG00000270987.1,AL133338.2
ENSG00000270988.1,AC019257.2
ENSG00000270989.1,AC139493.1
ENSG00000270992.1,AC024085.1
ENSG00000270993.1,AC111186.1
ENSG00000270994.1,AL157899.1
ENSG00000270995.1,AL137072.1
ENSG00000270996.1,AC005034.4
ENSG00000270999.1,IGKV1OR2-118
ENSG00000271002.1,AC129492.5
ENSG00000271009.3,AC116667.1
ENSG00000271010.1,AC011475.1
ENSG00000271013.1,LRRC37A9P
ENSG00000271014.1,AC062037.1
ENSG00000271015.1,IGKV2OR2-7D
ENSG00000271018.1,AC013244.1
ENSG00000271021.1,AC239600.1
ENSG00000271022.1,AP002365.1
ENSG00000271025.1,AP000907.3
ENSG00000271029.1,AC135178.7
ENSG00000271032.1,AC020907.4
ENSG00000271034.1,AC139700.1
ENSG00000271040.1,AL390955.2
ENSG00000271043.2,MTRNR2L2
ENSG00000271044.1,AC087468.1
ENSG00000271045.1,NDUFB9P1
ENSG00000271046.1,AL512631.1
ENSG00000271047.1,AC092447.9
ENSG00000271049.1,AC020910.4
ENSG00000271052.1,AC108738.1
ENSG00000271057.1,AC073648.5
ENSG00000271063.1,SNRPGP17
ENSG00000271064.1,AC027644.2
ENSG00000271065.1,AC107031.1
ENSG00000271070.1,GMCL1P2
ENSG00000271071.1,AL513548.2
ENSG00000271072.1,PHBP20
ENSG00000271075.1,AL139317.4
ENSG00000271079.1,CTAGE15
ENSG00000271081.1,HIKESHIP3
ENSG00000271086.7,NAMA
ENSG00000271092.5,TLCD4-RWDD3
ENSG00000271095.1,BNIP3P28
ENSG00000271098.1,IMMP1LP3
ENSG00000271100.1,AP000753.3
ENSG00000271105.1,SCML2P2
ENSG00000271109.2,AC008555.4
ENSG00000271113.1,AC079089.3
ENSG00000271119.1,AC026412.3
ENSG00000271121.2,NUDT4P2
ENSG00000271122.1,AC018647.2
ENSG00000271127.2,AP000526.1
ENSG00000271128.1,AC008608.1
ENSG00000271129.1,AC009027.1
ENSG00000271130.1,IGHV3OR16-8
ENSG00000271131.1,PPIAP75
ENSG00000271133.5,AC004130.2
ENSG00000271134.1,IFITM3P9
ENSG00000271137.1,AC006254.3
ENSG00000271138.1,IGLVIVOR22-1
ENSG00000271141.1,AC010680.4
ENSG00000271142.1,YWHAQP7
ENSG00000271143.1,AL357137.1
ENSG00000271146.1,AC018889.1
ENSG00000271147.8,ARMCX5-GPRASP2
ENSG00000271151.1,AC016737.1
ENSG00000271153.1,RPL23AP88
ENSG00000271155.1,AL161729.1
ENSG00000271156.1,AC090578.2
ENSG00000271159.1,HINT1P2
ENSG00000271161.1,BOLA2P2
ENSG00000271163.1,AC004840.2
ENSG00000271171.3,LINC00904
ENSG00000271172.1,AC104662.1
ENSG00000271178.1,IGHV3OR16-13
ENSG00000271180.1,COX5AP1
ENSG00000271181.1,Z99916.2
ENSG00000271182.1,AC123912.5
ENSG00000271185.1,AC007029.1
ENSG00000271198.1,VDAC3P1
ENSG00000271199.1,AL353804.2
ENSG00000271200.1,AC099791.2
ENSG00000271201.1,AC247036.1
ENSG00000271202.1,PRR13P7
ENSG00000271204.1,AC016831.4
ENSG00000271207.1,MTCO1P22
ENSG00000271208.1,Z99289.3
ENSG00000271209.1,BRDTP1
ENSG00000271214.1,AL138895.2
ENSG00000271215.1,RPL21P136
ENSG00000271216.2,LINC01050
ENSG00000271218.1,AL033384.2
ENSG00000271220.2,AL355376.2
ENSG00000271225.1,BNIP3P4
ENSG00000271227.1,SREK1IP1P2
ENSG00000271228.1,AL121655.1
ENSG00000271231.1,KRT18P9
ENSG00000271234.1,AL078605.1
ENSG00000271236.1,SUMO2P15
ENSG00000271239.1,AC007423.1
ENSG00000271250.1,AL158032.1
ENSG00000271259.1,AC010201.1
ENSG00000271264.1,MZT1P1
ENSG00000271265.1,AL355297.2
ENSG00000271266.1,LAPTM4BP2
ENSG00000271267.1,AL353807.4
ENSG00000271268.1,AC015849.6
ENSG00000271270.7,TMCC1-AS1
ENSG00000271275.1,AC007326.1
ENSG00000271278.1,ELOCP33
ENSG00000271283.1,AC011458.2
ENSG00000271286.1,CYTH1P1
ENSG00000271288.1,IGHV1OR15-3
ENSG00000271290.1,COPS8P1
ENSG00000271302.1,AC105254.2
ENSG00000271303.2,SRXN1
ENSG00000271304.2,DPRXP2
ENSG00000271314.1,AL161729.2
ENSG00000271318.1,MOB4P2
ENSG00000271320.1,AC091488.1
ENSG00000271321.1,CTAGE6
ENSG00000271327.1,AC010201.2
ENSG00000271329.1,AL035417.2
ENSG00000271330.1,AC005084.1
ENSG00000271332.1,ATP5MGP8
ENSG00000271334.6,LINC02104
ENSG00000271335.6,AL117336.2
ENSG00000271344.1,AC018638.6
ENSG00000271350.1,AC103792.1
ENSG00000271351.1,IGKV1OR2-9
ENSG00000271360.1,AL512631.2
ENSG00000271361.1,HTATSF1P2
ENSG00000271366.1,AC002128.2
ENSG00000271367.1,AL034374.1
ENSG00000271369.1,AC087783.1
ENSG00000271370.1,AC007619.2
ENSG00000271375.1,AC134879.2
ENSG00000271377.1,IFITM3P8
ENSG00000271378.1,RBISP2
ENSG00000271380.1,AL451085.2
ENSG00000271382.1,AC012464.3
ENSG00000271383.7,NBPF19
ENSG00000271384.1,AL161729.3
ENSG00000271387.1,AL445228.2
ENSG00000271390.1,AP003973.2
ENSG00000271392.1,AC006237.1
ENSG00000271394.1,7SK
ENSG00000271396.1,AC091167.4
ENSG00000271398.1,AL353622.2
ENSG00000271399.1,AL078624.1
ENSG00000271401.1,AC010680.5
ENSG00000271402.1,IGKV2OR2-2
ENSG00000271404.1,MZT1P2
ENSG00000271410.1,AC020728.1
ENSG00000271412.1,PRR13P3
ENSG00000271414.1,AC093107.2
ENSG00000271415.1,RPL23AP90
ENSG00000271420.1,AL109936.2
ENSG00000271424.1,GLRX5P3
ENSG00000271425.9,NBPF10
ENSG00000271426.1,AL109983.1
ENSG00000271427.1,AL358072.1
ENSG00000271428.1,MPHOSPH6P1
ENSG00000271429.1,RPL17P51
ENSG00000271437.1,AL356423.1
ENSG00000271443.1,AC011247.2
ENSG00000271447.6,MMP28
ENSG00000271452.1,AC005034.5
ENSG00000271455.1,AC112187.2
ENSG00000271461.1,CKAP2LP1
ENSG00000271474.1,AC106881.1
ENSG00000271480.1,MTND3P19
ENSG00000271482.1,AC005070.2
ENSG00000271483.1,AC108676.2
ENSG00000271484.1,ABI1P1
ENSG00000271490.1,AC013244.2
ENSG00000271499.1,AC011477.5
ENSG00000271500.1,AC005183.1
ENSG00000271503.6,CCL5
ENSG00000271509.1,AC018714.1
ENSG00000271511.1,AL161756.2
ENSG00000271519.1,AL590065.1
ENSG00000271522.1,AC016831.5
ENSG00000271524.1,BNIP3P17
ENSG00000271525.1,ARF4P1
ENSG00000271527.1,AL606495.1
ENSG00000271532.1,BBIP1P1
ENSG00000271533.1,Z83843.1
ENSG00000271537.1,AC009220.3
ENSG00000271538.6,LINC02427
ENSG00000271543.1,AC021443.1
ENSG00000271547.1,AC117498.2
ENSG00000271550.1,BNIP3P11
ENSG00000271551.2,AL355297.3
ENSG00000271553.1,AC018638.7
ENSG00000271554.1,AL138787.2
ENSG00000271555.1,AC113139.1
ENSG00000271557.1,YPEL5P2
ENSG00000271560.1,AP001330.3
ENSG00000271564.2,LINC02333
ENSG00000271567.1,PPIAL4E
ENSG00000271569.1,IGKV1OR2-6
ENSG00000271573.1,AL136982.5
ENSG00000271576.1,AL359504.1
ENSG00000271579.1,AC078880.3
ENSG00000271580.1,AL583832.1
ENSG00000271581.1,AL671883.2
ENSG00000271584.2,LINC02550
ENSG00000271585.1,SELENOTP2
ENSG00000271587.1,AC004805.3
ENSG00000271588.1,LARP7P1
ENSG00000271590.1,AC108463.3
ENSG00000271596.1,AC008121.1
ENSG00000271598.1,AC008739.3
ENSG00000271601.4,LIX1L
ENSG00000271602.1,KRT8P49
ENSG00000271605.6,MILR1
ENSG00000271607.1,Z84480.1
ENSG00000271608.1,AL391646.1
ENSG00000271609.1,AC005632.4
ENSG00000271614.1,ATP2B1-AS1
ENSG00000271615.1,ACTG1P22
ENSG00000271620.1,IGHV3OR16-7
ENSG00000271623.1,AC138894.3
ENSG00000271625.1,PSMA6P4
ENSG00000271626.1,H3P42
ENSG00000271631.1,AL139041.1
ENSG00000271639.1,PPFIA1P1
ENSG00000271642.1,MARK3P1
ENSG00000271643.2,AC112220.2
ENSG00000271646.1,IRF2-DT
ENSG00000271653.1,AC097359.3
ENSG00000271654.1,AC025062.2
ENSG00000271657.1,AC018462.2
ENSG00000271659.1,AL161729.4
ENSG00000271662.1,AC233280.2
ENSG00000271664.1,AC004890.3
ENSG00000271670.1,AC010998.2
ENSG00000271676.1,AC104771.1
ENSG00000271680.1,AC098935.2
ENSG00000271687.1,MTND5P10
ENSG00000271691.1,AC140658.7
ENSG00000271697.1,AL049779.3
ENSG00000271699.5,SNX29P2
ENSG00000271707.1,ATP1B3P1
ENSG00000271709.1,AC017033.1
ENSG00000271710.1,NDUFA8P1
ENSG00000271711.1,AC069236.1
ENSG00000271714.1,AC010501.2
ENSG00000271715.1,AC012640.3
ENSG00000271716.1,AC022001.2
ENSG00000271717.1,AC022146.2
ENSG00000271723.5,MROH7-TTC4
ENSG00000271725.1,AC103858.1
ENSG00000271727.2,AL357054.2
ENSG00000271730.1,AL390208.1
ENSG00000271732.1,AL137798.1
ENSG00000271734.1,Z98200.1
ENSG00000271736.2,LINC02772
ENSG00000271737.1,AC008608.2
ENSG00000271742.1,AL121992.2
ENSG00000271743.1,AF287957.1
ENSG00000271746.1,AL031848.2
ENSG00000271749.1,AC005828.6
ENSG00000271751.1,AP003392.4
ENSG00000271752.1,AC112187.3
ENSG00000271754.1,AL355802.3
ENSG00000271755.1,AL031118.1
ENSG00000271761.1,AL021368.1
ENSG00000271763.1,AC091544.5
ENSG00000271765.1,RN7SKP299
ENSG00000271771.1,AC139792.1
ENSG00000271776.1,AL445209.1
ENSG00000271778.1,AC080013.2
ENSG00000271779.1,AC009994.1
ENSG00000271780.1,AL118558.3
ENSG00000271781.1,AC026740.1
ENSG00000271784.1,AL031055.1
ENSG00000271787.1,AC104794.5
ENSG00000271788.1,AC008875.1
ENSG00000271789.1,AL080317.1
ENSG00000271795.1,AC011337.1
ENSG00000271797.1,AC008494.3
ENSG00000271798.1,SNORA51
ENSG00000271803.1,AL121906.1
ENSG00000271806.1,AL590822.2
ENSG00000271810.5,AL603832.3
ENSG00000271811.1,Z97200.1
ENSG00000271815.1,AC008897.3
ENSG00000271816.1,BMS1P4
ENSG00000271817.2,U3
ENSG00000271818.1,RN7SKP4
ENSG00000271819.1,RNU6-94P
ENSG00000271820.1,AL109910.2
ENSG00000271821.1,AL662844.3
ENSG00000271824.2,SMIM32
ENSG00000271825.1,AC019080.3
ENSG00000271826.5,PLS3-AS1
ENSG00000271828.1,AC008937.3
ENSG00000271830.1,AC012213.4
ENSG00000271833.1,AL445222.1
ENSG00000271841.1,RNU7-10P
ENSG00000271843.1,AC012557.1
ENSG00000271848.2,AC073389.2
ENSG00000271849.1,MAN2A1-DT
ENSG00000271850.2,LINC02343
ENSG00000271851.1,AC087501.4
ENSG00000271852.1,SNORD11B
ENSG00000271855.1,AC073195.1
ENSG00000271856.1,LINC01215
ENSG00000271857.1,AL096865.1
ENSG00000271858.5,Z84492.1
ENSG00000271860.7,AL589740.1
ENSG00000271862.1,AC104118.1
ENSG00000271868.1,AC114810.1
ENSG00000271869.1,AC026979.2
ENSG00000271870.1,AC024060.2
ENSG00000271871.1,AC005740.4
ENSG00000271874.1,AC025754.2
ENSG00000271880.1,AGAP11
ENSG00000271882.1,AP001330.4
ENSG00000271886.1,MIR98
ENSG00000271888.1,AL136162.1
ENSG00000271889.1,AC016747.2
ENSG00000271893.1,AC064834.1
ENSG00000271895.2,AL109811.2
ENSG00000271897.1,AL357518.1
ENSG00000271901.2,AL161716.1
ENSG00000271904.1,AC091826.2
ENSG00000271911.1,AL357054.3
ENSG00000271913.7,AL035530.2
ENSG00000271916.1,AC012467.1
ENSG00000271917.1,AL357568.1
ENSG00000271918.1,AC034236.2
ENSG00000271919.1,AC005828.7
ENSG00000271924.1,RNA5SP108
ENSG00000271926.1,AC008972.1
ENSG00000271930.1,AC016877.3
ENSG00000271931.1,AL353135.1
ENSG00000271933.1,AL603756.1
ENSG00000271936.1,AC012073.1
ENSG00000271937.1,AC104187.1
ENSG00000271938.1,AC103724.4
ENSG00000271943.2,AC098614.2
ENSG00000271945.2,AL355612.1
ENSG00000271947.1,AC017076.1
ENSG00000271952.2,LINC01954
ENSG00000271955.2,AC007100.1
ENSG00000271959.1,AC100803.4
ENSG00000271963.1,AC026786.2
ENSG00000271964.1,AC090948.1
ENSG00000271966.1,AC021321.1
ENSG00000271967.1,AL583856.2
ENSG00000271969.1,U47924.1
ENSG00000271971.1,AC120053.1
ENSG00000271973.1,AC141002.1
ENSG00000271976.1,AC012467.2
ENSG00000271978.1,AL359643.2
ENSG00000271980.1,AC012640.4
ENSG00000271983.1,AC023302.1
ENSG00000271985.1,BX248123.1
ENSG00000271986.2,RN7SL827P
ENSG00000271989.1,AL139424.1
ENSG00000271991.1,AC013400.1
ENSG00000271992.1,AL354872.1
ENSG00000271993.1,AC126118.1
ENSG00000271996.1,AC019080.4
ENSG00000272002.1,AC010904.2
ENSG00000272004.1,FO704657.1
ENSG00000272006.1,AC037487.3
ENSG00000272008.1,AL139274.2
ENSG00000272009.1,AL121944.1
ENSG00000272010.1,AC100814.1
ENSG00000272015.1,SNORA62
ENSG00000272020.1,RNU1-30P
ENSG00000272021.1,AC008592.4
ENSG00000272023.1,AC010240.3
ENSG00000272024.1,AC064807.4
ENSG00000272028.1,RNU6-87P
ENSG00000272030.1,AL162258.2
ENSG00000272031.3,ANKRD34A
ENSG00000272033.1,AL136984.1
ENSG00000272034.1,SNORD14A
ENSG00000272037.1,AP002907.1
ENSG00000272040.1,AC010245.2
ENSG00000272043.1,AC016405.2
ENSG00000272046.1,AL445647.1
ENSG00000272047.3,GTF2H5
ENSG00000272049.1,AC091965.4
ENSG00000272050.1,AL499627.2
ENSG00000272054.1,AC007390.1
ENSG00000272055.1,RNU6-6P
ENSG00000272056.1,AC013472.2
ENSG00000272057.1,AC016575.1
ENSG00000272068.1,AL365181.2
ENSG00000272070.1,AC005618.1
ENSG00000272071.1,AC122710.2
ENSG00000272072.1,AC004492.1
ENSG00000272075.2,RN7SL828P
ENSG00000272076.1,AC090186.1
ENSG00000272077.1,AC124045.1
ENSG00000272078.1,AL139423.1
ENSG00000272079.2,AC004233.2
ENSG00000272081.1,AC008972.2
ENSG00000272084.1,AL137127.1
ENSG00000272086.1,AC025181.2
ENSG00000272088.1,AL512413.1
ENSG00000272092.1,AC087623.2
ENSG00000272094.1,AC091614.1
ENSG00000272096.2,RN7SL715P
